RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported
4580,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302563,1500,CHERRY AVE,CPD ,2013-05-05T00:00:00.000Z,1310
4581,ASSAULT-SIMPLE,201302564,700,PROSPECT AVE,CPD ,2013-05-05T00:00:00.000Z,1249
4582,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201302565,,MONTICELLO RD,CPD ,2013-05-05T00:00:00.000Z,2000
4583,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201302566,500,VALLEY RD,CPD ,2013-05-05T00:00:00.000Z,1509
4584,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302567,1600,DEL MAR DR,CPD ,2013-05-05T00:00:00.000Z,1712
4585,FALSE ID TO LEO,201302568,1800,MONTICELLO AVE,CPD ,2013-05-05T00:00:00.000Z,1845
4586,PHONE CALLS-THREATENING OR OBSCENE,201302569,700,MADISON AVE,CPD ,2013-05-05T00:00:00.000Z,1840
4587,FAMILY OFFENSE-NON-VIOLENT,201302570,1200,AGNESE ST,CPD ,2013-05-05T00:00:00.000Z,1827
4588,ASSAULT-SIMPLE,201302572,2600,JEFFERSON PARK AVE,CPD ,2013-05-05T00:00:00.000Z,2153
4589,TRAFFIC-HIT AND RUN,201302573,600,ELIZABETH AVE,CPD ,2013-05-06T00:00:00.000Z,0120
4590,LARCENY-ALL OTHER LARCENY,201302574,800,W MAIN ST,CPD ,2013-05-06T01:13:00.000Z,0114
4591,PHONE CALLS-THREATENING OR OBSCENE,201302575,1500,VILLA TER,CPD ,2013-05-06T00:00:00.000Z,0707
4592,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302576,1400,CHERRY AVE,CPD ,2013-05-06T00:00:00.000Z,0907
4593,ASSAULT-INTIMIDATION,201302577,1000,ALTAVISTA AVE,CPD ,2013-05-06T00:00:00.000Z,1050
4594,LARCENY-ALL OTHER LARCENY,201302578,200,E MAIN ST,CPD ,2013-05-06T00:00:00.000Z,1050
4595,PROPERTY-LOST,201302579,1500,UNIVERSITY AVE,CPD ,2013-05-06T00:00:00.000Z,1051
4596,LARCENY-ALL OTHER LARCENY,201302580,300,6TH ST SE,CPD ,2013-05-06T00:00:00.000Z,1052
4597,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302581,200,E MAIN ST,CPD ,2013-05-06T00:00:00.000Z,1114
4598,LARCENY-ALL OTHER LARCENY,201302582,400,2ND ST SE,CPD ,2013-05-06T00:00:00.000Z,1141
4599,PROPERTY-FOUND/RECOVERED,201302583,600,E MARKET ST,CPD ,2013-05-06T00:00:00.000Z,1235
4600,LARCENY-ALL OTHER LARCENY,201302585,900,SEMINOLE TRL,CPD ,2013-05-06T00:00:00.000Z,1310
4601,FRAUD-CREDIT CARD/ATM,201302586,1600,EMMET ST N,CPD ,2013-05-06T00:00:00.000Z,1220
4602,LARCENY-ALL OTHER LARCENY,201302588,200,SHAMROCK RD,CPD ,2013-05-06T00:00:00.000Z,1537
4603,BURGLARY/BREAKING AND ENTERING,201302590,1000,5TH ST SW,CPD ,2013-05-06T00:00:00.000Z,1814
4604,ASSAULT-INTIMIDATION,201302592,300,CHESTNUT ST,CPD ,2013-05-06T00:00:00.000Z,1856
4605,ASSIST CITIZEN-MENTAL/TDO/ECO,201302594,1300,NUNLEY ST,CPD ,2013-05-06T00:00:00.000Z,2152
4606,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201302595,500,1ST ST S,CPD ,2013-05-07T00:00:00.000Z,0330
4607,TOWED VEHICLE,201302596,1000,BLENHEIM AVE,CPD ,2013-05-07T00:00:00.000Z,0800
4608,ANIMAL-BITE,201302597,500,MEADE AVE,CPD ,2013-05-07T00:00:00.000Z,0815
4609,ASSAULT-SIMPLE,201302600,700,HENRY AVE,CPD ,2013-05-07T00:00:00.000Z,1200
4610,ANIMAL-COMPLAINT,201302601,700,ORANGEDALE AVE,CPD ,2013-05-08T00:00:00.000Z,0846
4611,ASSAULT-SIMPLE,201302602,500,7 1/2 ST SW,CPD ,2013-05-07T00:00:00.000Z,0955
4612,PROPERTY-FOUND/RECOVERED,201302603,600,E MARKET ST,CPD ,2013-05-07T00:00:00.000Z,1426
4613,PROPERTY-FOUND/RECOVERED,201302604,600,E MARKET ST,CPD ,2013-05-07T00:00:00.000Z,1426
4614,PROPERTY-FOUND/RECOVERED,201302605,600,E MARKET ST,CPD ,2013-05-07T00:00:00.000Z,1426
4615,PROPERTY-FOUND/RECOVERED,201302606,600,E MARKET ST,CPD ,2013-05-07T00:00:00.000Z,1426
4616,PROPERTY-FOUND/RECOVERED,201302607,600,E MARKET ST,CPD ,2013-05-07T00:00:00.000Z,1426
4617,PROPERTY-FOUND/RECOVERED,201302608,600,E MARKET ST,CPD ,2013-05-07T00:00:00.000Z,1426
4618,PROPERTY-FOUND/RECOVERED,201302609,600,E MARKET ST,CPD ,2013-05-07T00:00:00.000Z,1426
4619,ANIMAL-COMPLAINT,201302611,900,RUGBY RD,CPD ,2013-05-08T00:00:00.000Z,0905
4620,ASSAULT-INTIMIDATION,201302613,400,4TH ST NW,CPD ,2013-05-07T00:00:00.000Z,1535
4621,ANIMAL-COMPLAINT,201302615,2300,TARLETON DR,CPD ,2013-05-07T00:00:00.000Z,2128
4622,PROPERTY-LOST,201302616,1000,EMMET ST N,CPD ,2013-05-07T00:00:00.000Z,2056
4623,ASSAULT-SIMPLE,201302617,800,HARDY DR,CPD ,2013-05-08T00:00:00.000Z,0020
4624,BOMB THREAT,201302620,700,HENRY AVE,CPD ,2013-05-09T00:00:00.000Z,1300
4625,ANIMAL-COMPLAINT,201302621,200,MONTE VISTA AVE,CPD ,2013-05-08T00:00:00.000Z,1152
4626,ASSIST CITIZEN-MENTAL/TDO/ECO,201302622,1100,EMMET ST N,CPD ,2013-05-08T00:00:00.000Z,1115
4627,ASSAULT-SIMPLE,201302623,2300,SHELBY DR,CPD ,2013-05-08T00:00:00.000Z,1500
4628,LARCENY-THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,201302626,300,4TH ST NW,CPD ,2013-05-08T00:00:00.000Z,1518
4629,TRAFFIC-HIT AND RUN,201302627,1600,GRADY AVE,CPD ,2013-05-08T00:00:00.000Z,1539
4630,LARCENY-ALL OTHER LARCENY,201302629,600,PRESTON AVE,CPD ,2013-05-08T00:00:00.000Z,1816
4631,TRAFFIC-HIT AND RUN,201302630,800,E MAIN ST,CPD ,2013-05-08T00:00:00.000Z,1950
4632,RUNAWAY,201302631,1400,HAMPTON ST,CPD ,2013-05-08T00:00:00.000Z,1911
4633,LARCENY-SHOPLIFTING,201302632,1800,HYDRAULIC RD,CPD ,2013-05-08T00:00:00.000Z,2009
4634,ASSAULT-SIMPLE,201302633,1000,ALTAVISTA AVE,CPD ,2013-05-08T00:00:00.000Z,2111
4635,ASSAULT-SIMPLE,201302634,100,2ND ST SE,CPD ,2013-05-08T00:00:00.000Z,2210
4636,DRIVE UNDER THE INFLUENCE,201302635,2100,BARRACKS RD,CPD ,2013-05-08T00:00:00.000Z,2345
4637,DRIVE UNDER THE INFLUENCE,201302636,1200,EMMET ST N,CPD ,2013-05-09T00:00:00.000Z,0530
4638,ARSON,201302637,300,15TH ST NW,CPD ,2013-05-09T00:00:00.000Z,0435
4639,MISC CRIMINAL,201302638,300,CARLTON RD,CPD ,2013-05-09T00:00:00.000Z,0632
4640,ASSAULT-SIMPLE,201302639,700,HENRY AVE,CPD ,2013-05-09T00:00:00.000Z,0830
4641,TOWED VEHICLE,201302640,700,ELM ST,CPD ,2013-05-09T00:00:00.000Z,0901
4642,LARCENY-ALL OTHER LARCENY,201302641,1500,DAIRY RD,CPD ,2013-05-09T00:00:00.000Z,1004
4643,ASSIST CITIZEN-MENTAL/TDO/ECO,201302642,700,HARRIS ST,CPD ,2013-05-09T00:00:00.000Z,1134
4644,TOWED VEHICLE,201302643,200,1ST ST S,CPD ,2013-05-09T00:00:00.000Z,1045
4645,TOWED VEHICLE,201302644,700,E WATER ST,CPD ,2013-05-09T00:00:00.000Z,1056
4646,BURGLARY/BREAKING AND ENTERING,201302645,2400,ARLINGTON BLVD,CPD ,2013-05-09T00:00:00.000Z,1200
4647,PROPERTY-FOUND/RECOVERED,201302647,200,2ND ST NW,CPD ,2013-05-09T00:00:00.000Z,1301
4648,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302648,900,E MARKET ST,CPD ,2013-05-09T00:00:00.000Z,1400
4649,DRUG/NARCOTIC VIOLATION,201302650,800,CHERRY AVE,CPD ,2013-05-13T00:00:00.000Z,2359
4650,ASSAULT-SIMPLE,201302651,400,10TH ST NW,CPD ,2013-05-10T00:00:00.000Z,1000
4651,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302652,600,MASON ST,CPD ,2013-05-09T00:00:00.000Z,1640
4652,DRUG/NARCOTIC VIOLATION,201302654,600,9TH ST SW,CPD ,2013-05-09T00:00:00.000Z,1930
4653,DRUG/NARCOTIC VIOLATION,201302655,600,1ST ST S,CPD ,2013-05-09T00:00:00.000Z,2014
4654,PROPERTY-LOST,201302656,500,DRUID AVE,CPD ,2013-05-09T00:00:00.000Z,2125
4655,DRIVE UNDER THE INFLUENCE,201302657,1100,EMMETT ST N,CPD ,2013-05-09T00:00:00.000Z,2205
4656,ASSAULT-SIMPLE,201302658,800,HARDY DR,CPD ,2013-05-10T00:00:00.000Z,0129
4657,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302659,1200,WERTLAND ST,CPD ,2013-05-09T00:00:00.000Z,2357
4658,ASSAULT-SIMPLE,201302660,1100,FOREST AVE,CPD ,2013-05-10T00:00:00.000Z,0330
4659,ASSAULT-SIMPLE,201302661,800,ROSE HILL DR,CPD ,2013-05-10T00:00:00.000Z,0218
4660,ARSON,201302663,300,14TH ST NW,CPD ,2013-05-10T00:00:00.000Z,0347
4661,PROPERTY-LOST,201302664,900,RIVES ST,CPD ,2013-05-10T00:00:00.000Z,0924
4662,TOWED VEHICLE,201302665,1300,JEFFERSON PARK AVE,CPD ,2013-05-10T00:00:00.000Z,0939
4663,TRAFFIC-HIT AND RUN,201302667,100,PIEDMONT AVE N,CPD ,2013-05-10T00:00:00.000Z,1113
4664,DRUG/NARCOTIC VIOLATION,201302668,400,GARRETT ST,CPD ,2013-05-13T00:00:00.000Z,1549
4665,ASSAULT-INTIMIDATION,201302669,1000,EMMET ST N,CPD ,2013-05-10T00:00:00.000Z,1343
4666,LARCENY-SHOPLIFTING,201302670,500,W MAIN ST,CPD ,2013-05-10T00:00:00.000Z,1432
4667,ASSAULT-SIMPLE,201302671,1600,GREEN ST,CPD ,2013-05-10T00:00:00.000Z,1500
4668,FAMILY OFFENSE-NON-VIOLENT,201302672,900,ROCK CREEK RD,CPD ,2013-05-10T00:00:00.000Z,1554
4669,LARCENY-THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,201302673,300,CARLTON RD,CPD ,2013-05-10T00:00:00.000Z,1614
4670,FRAUD-WIRE FRAUD,201302674,700,WALKER SQ,CPD ,2013-05-10T00:00:00.000Z,1755
4671,PHONE CALLS-THREATENING OR OBSCENE,201302675,1100,EMMETT ST N,CPD ,2013-05-10T00:00:00.000Z,1830
4672,FRAUD-FRAUD BY IMPERSONATION,201302677,600,E MARKET ST,CPD ,2013-05-10T00:00:00.000Z,2043
4673,LARCENY-ALL OTHER LARCENY,201302679,1400,FOREST RIDGE RD,CPD ,2013-05-10T00:00:00.000Z,2124
4674,DRUG/NARCOTIC VIOLATION,201302680,500,CHERRY AVE,CPD ,2013-05-10T00:00:00.000Z,2127
4675,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302681,800,STONEHENGE AVE,CPD ,2013-05-10T00:00:00.000Z,2132
4676,ASSAULT-AGGRAVATED,201302682,900,1ST ST S,CPD ,2013-05-10T00:00:00.000Z,2258
4677,ASSAULT-SIMPLE,201302683,200,SUNSET AVE,CPD ,2013-05-11T00:00:00.000Z,0330
4678,TOWED VEHICLE,201302684,1200,LEE ST,CPD ,2013-05-10T00:00:00.000Z,2352
4679,ASSAULT-SIMPLE,201302685,2500,JEFFERSON PARK AVE,CPD ,2013-05-11T00:00:00.000Z,0727
4680,ASSAULT-SIMPLE,201302686,200,E WATER ST,CPD ,2013-05-11T00:00:00.000Z,0340
4681,TOWED VEHICLE,201302687,200,W WATER ST,CPD ,2013-05-11T00:00:00.000Z,0501
4682,MISC CRIMINAL,201302688,1400,KENWOOD LN,CPD ,2013-05-11T00:00:00.000Z,0722
4683,TRAFFIC-HIT AND RUN,201302689,1800,JEFFERSON PARK AVE,CPD ,2013-05-11T00:00:00.000Z,0837
4684,COMMUNITY RELATIONS INITIATIVE (CRI),201302690,400,RUBGY RD,CPD ,2013-05-11T00:00:00.000Z,1045
4685,COMMUNITY RELATIONS INITIATIVE (CRI),201302691,400,CHERRY AVE,CPD ,2013-05-11T00:00:00.000Z,1056
4686,COMMUNITY RELATIONS INITIATIVE (CRI),201302692,500,9TH ST SW,CPD ,2013-05-11T00:00:00.000Z,1047
4687,ASSAULT-INTIMIDATION,201302693,200,SUNSET AVE,CPD ,2013-05-11T00:00:00.000Z,1530
4688,TRAFFIC-HIT AND RUN,201302695,1800,HYDRAULIC RD,CPD ,2013-05-11T00:00:00.000Z,1622
4689,PROPERTY-FOUND/RECOVERED,201302696,0,8TH ST NW,CPD ,2013-05-11T00:00:00.000Z,2150
4690,ASSAULT-INTIMIDATION,201302697,400,4TH ST NW,CPD ,2013-05-11T00:00:00.000Z,1845
4691,ASSAULT-SIMPLE,201302698,100,OLINDA DR,CPD ,2013-05-11T00:00:00.000Z,2216
4692,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302699,0,GARRETT ST,CPD ,2013-05-11T00:00:00.000Z,2357
4693,TRAFFIC-HIT AND RUN,201302700,200,10TH ST NW,CPD ,2013-05-12T00:00:00.000Z,0049
4694,TOWED VEHICLE,201302701,800,HARDY DR,CPD ,2013-05-11T00:00:00.000Z,2337
4695,ASSIST CITIZEN-MENTAL/TDO/ECO,201302702,600,E MARKET ST,CPD ,2013-05-12T00:00:00.000Z,0135
4696,LARCENY-THEFT FROM BUILDING,201302703,1800,MONTICELLO RD,CPD ,2013-05-12T00:00:00.000Z,0141
4697,ASSAULT-SIMPLE,201302704,100,MINIOR COURT LN,CPD ,2013-05-12T00:00:00.000Z,0137
4698,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302705,900,PRESTON AVE,CPD ,2013-05-12T00:00:00.000Z,0325
4699,DRIVE UNDER THE INFLUENCE,201302706,2400,ARLINGTON BLVD,CPD ,2013-05-12T00:00:00.000Z,0448
4700,PROPERTY-FOUND/RECOVERED,201302707,100,MINOR CT LN,CPD ,2013-05-12T00:00:00.000Z,0520
4701,TRAFFIC-HIT AND RUN,201302708,700,HINTON AVE,CPD ,2013-05-12T00:00:00.000Z,0500
4702,TRAFFIC-HIT AND RUN,201302709,300,6 1/2 ST SW,CPD ,2013-05-12T00:00:00.000Z,0829
4703,BURGLARY/BREAKING AND ENTERING,201302710,400,BRANDON AVE,CPD ,2013-05-12T00:00:00.000Z,1052
4704,TRAFFIC-HIT AND RUN,201302711,100,12 1/2 ST NW,CPD ,2013-05-12T00:00:00.000Z,1224
4705,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302712,700,NASSAU ST,CPD ,2013-05-12T00:00:00.000Z,1800
4706,TOWED VEHICLE,201302713,1200,CALHOUN ST,CPD ,2013-05-12T00:00:00.000Z,1835
4707,TRAFFIC-HIT AND RUN,201302714,800,HARDY DR,CPD ,2013-05-12T00:00:00.000Z,1915
4708,TRAFFIC STOPS,201302715,1100,CALHOUN ST,CPD ,2013-05-12T00:00:00.000Z,1936
4709,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201302716,700,PROSPECT AVE,CPD ,2013-05-12T00:00:00.000Z,2011
4710,ASSAULT-SIMPLE,201302717,600,PROSPECT AVE,CPD ,2013-05-12T00:00:00.000Z,2200
4711,DRIVE UNDER THE INFLUENCE,201302718,1200,W MAIN ST,CPD ,2013-05-12T00:00:00.000Z,2330
4712,PROPERTY-FOUND/RECOVERED,201302719,900,EMMET ST N,CPD ,2013-05-13T00:00:00.000Z,0136
4713,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201302720,100,ELLIEWOOD AVE,CPD ,2013-05-13T00:00:00.000Z,0914
4714,TOWED VEHICLE,201302721,100,CARLTON RD,CPD ,2013-05-13T00:00:00.000Z,0852
4715,PROPERTY-FOUND/RECOVERED,201302722,600,E MARKET ST,CPD ,2013-05-13T00:00:00.000Z,1054
4716,PROPERTY-FOUND/RECOVERED,201302723,400,14TH ST NW,CPD ,2013-05-13T00:00:00.000Z,1104
4717,LARCENY-ALL OTHER LARCENY,201302724,100,E MARKET ST,CPD ,2013-05-13T00:00:00.000Z,1249
4718,ASSIST CITIZEN-MENTAL/TDO/ECO,201302725,300,CARLTON RD,CPD ,2013-05-13T00:00:00.000Z,1535
4719,BURGLARY/BREAKING AND ENTERING,201302726,100,RIVERBLUFF CIR,CPD ,2013-05-13T00:00:00.000Z,1738
4720,LARCENY-ALL OTHER LARCENY,201302727,1900,EMMET ST N,CPD ,2013-05-13T00:00:00.000Z,1834
4721,ASSAULT-SIMPLE,201302728,400,GARRETT ST,CPD ,2013-05-13T00:00:00.000Z,2000
4722,RUNAWAY,201302729,2300, ANGUS RD,CPD ,2013-05-13T00:00:00.000Z,2252
4723,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302730,100,14TH ST NW,CPD ,2013-05-14T00:00:00.000Z,0220
4724,ANIMAL-BITE,201302731,1000,DRUID AVE,CPD ,2013-05-14T00:00:00.000Z,0916
4725,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201302732,2100,IVY RD,CPD ,2013-05-14T00:00:00.000Z,0855
4726,ANIMAL-COMPLAINT,201302733,900,ROCK CREEK RD,CPD ,2013-05-15T00:00:00.000Z,1027
4727,LARCENY-THEFT FROM MOTOR VEHICLE,201302734,200,RIDGE MCINTIRE RD,CPD ,2013-05-14T00:00:00.000Z,1215
4728,ASSIST CITIZEN-MENTAL/TDO/ECO,201302737,100,BURNETT ST,CPD ,2013-05-14T00:00:00.000Z,1317
4729,DRUG/NARCOTIC VIOLATION,201302738,800,HARDY DRIVE,CPD ,2013-05-14T00:00:00.000Z,1125
4730,FRAUD-CREDIT CARD/ATM,201302739,1800,HYDRAULIC RD,CPD ,2013-05-14T00:00:00.000Z,1225
4731,LARCENY-THEFT FROM MOTOR VEHICLE,201302740,200,AZALEA DR,CPD ,2013-05-14T00:00:00.000Z,1547
4732,ASSIST CITIZEN-MENTAL/TDO/ECO,201302741,1400,HAMPTON ST,CPD ,2013-05-14T00:00:00.000Z,1713
4733,DISORDERLY CONDUCT,201302742,900,PAGE ST,CPD ,2013-05-14T00:00:00.000Z,1926
4734,ASSAULT-SIMPLE,201302744,1300,W MAIN ST,CPD ,2013-05-14T00:00:00.000Z,2355
4735,ASSAULT-INTIMIDATION,201302745,100,LANKFORD AVE,CPD ,2013-05-15T00:00:00.000Z,0048
4736,ASSAULT-SIMPLE,201302746,600,ROCKCREEK RD,CPD ,2013-05-15T00:00:00.000Z,0147
4737,DRUG/NARCOTIC VIOLATION,201302748,1700,EMMET ST,CPD ,2013-06-15T00:00:00.000Z,1030
4738,ASSIST CITIZEN-MENTAL/TDO/ECO,201302750,400,4TH ST NW,CPD ,2013-05-15T00:00:00.000Z,1205
4739,PROPERTY-LOST,201302751,600,PROSPECT AVE,CPD ,2013-05-15T00:00:00.000Z,1320
4740,ASSAULT-SIMPLE,201302754,1000,LONG ST,CPD ,2013-05-15T00:00:00.000Z,1339
4741,ASSAULT-AGGRAVATED,201302755,1200,AGNESE ST,CPD ,2013-05-15T00:00:00.000Z,1537
4742,FALSE ID MISC CRIMINAL,201302756,700,PROSPECT AVE,CPD ,2013-05-15T00:00:00.000Z,1152
4743,LARCENY-THEFT FROM BUILDING,201302757,200,STRIBLING AVE,CPD ,2013-05-15T00:00:00.000Z,1630
4744,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302758,800,PRESTON AVE,CPD ,2013-05-15T00:00:00.000Z,1915
4745,ASSAULT-SIMPLE,201302759,500,PARK ST,CPD ,2013-05-15T00:00:00.000Z,2102
4746,ASSAULT-SIMPLE,201302760,600,MCINTYRE RD,CPD ,2013-05-15T00:00:00.000Z,2202
4747,ASSAULT-SIMPLE,201302761,400,MONTICELLO RD,CPD ,2013-05-15T00:00:00.000Z,2235
4748,ROBBERY,201302762,500,1ST ST N,CPD ,2013-05-15T00:00:00.000Z,2316
4749,ASSIST CITIZEN-MENTAL/TDO/ECO,201302763,600,E MARKET ST,CPD ,2013-05-16T00:00:00.000Z,0304
4750,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302764,400,14TH ST NW,CPD ,2013-05-16T00:00:00.000Z,0318
4751,LARCENY-ALL OTHER LARCENY,201302765,0,2ND ST NE,CPD ,2013-05-16T00:00:00.000Z,0433
4752,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302767,500,VALLEY RD,CPD ,2013-05-16T00:00:00.000Z,1042
4753,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302768,1000,COTTONWOOD RD,CPD ,2013-05-15T00:00:00.000Z,1042
4754,PROPERTY-LOST,201302769,1700,MONTICELLO AVE,CPD ,2013-05-16T00:00:00.000Z,1350
4755,LARCENY-THEFT FROM BUILDING,201302772,900,1ST ST S,CPD ,2013-05-16T00:00:00.000Z,1140
4756,FRAUD-WIRE FRAUD,201302773,0,UNIVERSITY CIR,CPD ,2013-05-16T00:00:00.000Z,1408
4757,LARCENY-ALL OTHER LARCENY,201302775,300,W MAIN ST,CPD ,2013-05-16T00:00:00.000Z,1415
4758,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201302776,400,ARBOR CIR,CPD ,2013-05-16T00:00:00.000Z,1516
4759,LARCENY-ALL OTHER LARCENY,201302777,1100,5TH ST SW,CPD ,2013-05-16T00:00:00.000Z,1536
4760,LARCENY-THEFT FROM BUILDING,201302778,1100,CHERRY AVE,CPD ,2013-05-16T00:00:00.000Z,1600
4761,TRAFFIC-HIT AND RUN,201302780,200,5TH ST SW,CPD ,2013-05-16T00:00:00.000Z,1800
4762,ASSAULT-SIMPLE,201302781,900,1ST ST S,CPD ,2013-05-16T00:00:00.000Z,1915
4763,LARCENY-THEFT FROM MOTOR VEHICLE,201302782,1400,BRIARCLIFF AVE,CPD ,2013-05-16T00:00:00.000Z,1930
4764,ASSIST CITIZEN-MENTAL/TDO/ECO,201302783,300,CARLTON RD,CPD ,2013-05-16T00:00:00.000Z,2035
4765,BURGLARY/BREAKING AND ENTERING,201302784,1300,GORDON AVE,CPD ,2013-05-16T00:00:00.000Z,1944
4766,TRESPASS ON REAL PROPERTY,201302785,500,1ST ST S,CPD ,2013-05-16T00:00:00.000Z,2030
4767,PROPERTY-LOST,201302786,2100,JEFFERSON PARK AVE,CPD ,2013-05-16T00:00:00.000Z,2327
4768,ASSAULT-SIMPLE,201302787,1900,SWANSON DR,CPD ,2013-05-17T00:00:00.000Z,0146
4769,ASSAULT-SIMPLE,201302788,800,DALE AVE,CPD ,2013-05-17T00:00:00.000Z,0056
4770,DRIVE UNDER THE INFLUENCE,201302790,1300,W MAIN ST,CPD ,2013-05-17T00:00:00.000Z,0529
4771,ASSIST CITIZEN-MENTAL/TDO/ECO,201302791,400,GARRETT ST,CPD ,2013-05-17T00:00:00.000Z,0414
4772,TOWED VEHICLE,201302792,900,E MARKET ST,CPD ,2013-05-17T05:23:00.000Z,0523
4773,DRUG/NARCOTIC VIOLATION,201302793,0,E MARKET ST,CPD ,2013-05-17T00:00:00.000Z,0815
4774,MOTOR VEHICLE THEFT/STOLEN AUTO,201302794,1300,CARLTON AVE,CPD ,2013-05-17T00:00:00.000Z,0540
4775,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302795,400,RIDGE ST,CPD ,2013-05-17T00:00:00.000Z,0730
4776,ASSAULT-SIMPLE,201302796,600,BLENHIEM AVE,CPD ,2013-05-17T00:00:00.000Z,0900
4777,PROPERTY-LOST,201302797,100,RIDGE ST,CPD ,2013-05-17T00:00:00.000Z,0917
4778,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302798,200,W MAIN ST,CPD ,2013-05-17T00:00:00.000Z,1011
4779,DRUG/NARCOTIC VIOLATION,201302800,1100,EDMOND COURT,CPD ,2013-05-17T00:00:00.000Z,1434
4780,ASSIST CITIZEN-MENTAL/TDO/ECO,201302801,400,GARRETT ST,CPD ,2013-05-17T00:00:00.000Z,1128
4781,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302802,1700,JEFFERSON PARK AVE,CPD ,2013-05-17T00:00:00.000Z,1205
4782,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201302803,300,15TH ST NW,CPD ,2013-05-17T00:00:00.000Z,1300
4783,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201302804,1000,PARK ST,CPD ,2013-05-17T00:00:00.000Z,0922
4784,LARCENY-THEFT FROM BUILDING,201302805,1000,EMMET ST N,CPD ,2013-05-17T00:00:00.000Z,1251
4785,ASSAULT-INTIMIDATION,201302807,800,HARDY DR,CPD ,2013-05-17T00:00:00.000Z,1554
4786,COUNTERFEITING/FORGERY,201302808,200,E MAIN ST,CPD ,2013-05-17T00:00:00.000Z,1645
4787,RUNAWAY,201302809,1400,HAMPTON ST,CPD ,2013-05-17T00:00:00.000Z,1634
4788,TOWED VEHICLE,201302810,800,HINTON AVE,CPD ,2013-05-17T00:00:00.000Z,2200
4789,DISORDERLY CONDUCT,201302811,100,MINOR COURT LN,CPD ,2013-05-17T00:00:00.000Z,2350
4790,LARCENY-ALL OTHER LARCENY,201302812,200,W WATER ST,CPD ,2013-05-18T00:00:00.000Z,0015
4791,DRUG/NARCOTIC VIOLATION,201302813,1600,TRAINLRIDGE RD,CPD ,2013-05-18T00:00:00.000Z,0045
4792,DRUG/NARCOTIC VIOLATION,201302814,1600,ANTOINETTE AVE,CPD ,2013-05-18T00:00:00.000Z,0214
4793,ASSAULT-SIMPLE,201302815,2400,FONTAINE AVE,CPD ,2013-05-18T00:00:00.000Z,0527
4794,TOWED VEHICLE,201302816,200,WATER ST,CPD ,2013-05-18T00:00:00.000Z,0505
4795,TOWED VEHICLE,201302817,200,WATER ST,CPD ,2013-05-18T00:00:00.000Z,0505
4796,TOWED VEHICLE,201302818,200,WATER ST,CPD ,2013-05-18T00:00:00.000Z,0504
4797,ASSIST CITIZEN-MENTAL/TDO/ECO,201302819,500,RIDGE ST,CPD ,2013-05-18T00:00:00.000Z,1015
4798,BURGLARY/BREAKING AND ENTERING,201302820,0,UNIVERSITY CT,CPD ,2013-05-18T00:00:00.000Z,1005
4799,ASSIST CITIZEN-MENTAL/TDO/ECO,201302821,700,MCINTIRE RD,CPD ,2013-05-18T00:00:00.000Z,1616
4800,ASSIST CITIZEN-MENTAL/TDO/ECO,201302824,400,4TH ST NW,CPD ,2013-05-18T00:00:00.000Z,1716
4801,LARCENY-SHOPLIFTING,201302825,900,EMMET ST,CPD ,2013-05-18T00:00:00.000Z,1848
4802,PROPERTY-LOST,201302826,200,W MAIN ST,CPD ,2013-05-18T00:00:00.000Z,1821
4803,ASSAULT-SIMPLE,201302827,600,PRESTON AVE,CPD ,2013-05-18T00:00:00.000Z,1956
